area_id,area_level,name_tr,parent_id,bucak,medas_code,first_seen,last_seen,source_id
TR-02-004-777,village,Yukarıdağlıca Köy.,TR-02-004,Merkez Bucağı,777,2013,2025,tuik_medas
TR-02-004-778,village,Gölyurt Köy.,TR-02-004,Merkez Bucağı,778,2013,2025,tuik_medas
TR-02-004-779,village,Cevizpınar Köy.,TR-02-004,Merkez Bucağı,779,2013,2025,tuik_medas
TR-02-004-780,village,Dallarca Köy.,TR-02-004,Merkez Bucağı,780,2013,2025,tuik_medas
TR-02-004-781,village,Demirtaş Köy.,TR-02-004,Merkez Bucağı,781,2013,2025,tuik_medas
TR-02-004-782,village,Konacık Köy.,TR-02-004,Merkez Bucağı,782,2013,2025,tuik_medas
TR-02-004-783,village,Onevler Köy.,TR-02-004,Merkez Bucağı,783,2013,2025,tuik_medas
TR-02-004-784,village,Ortaca Köy.,TR-02-004,Merkez Bucağı,784,2013,2025,tuik_medas
TR-02-004-785,village,Yenibardak Köy.,TR-02-004,Merkez Bucağı,785,2013,2025,tuik_medas
TR-02-005-787,village,Akçakaya Köy.,TR-02-005,Merkez Bucağı,787,2013,2025,tuik_medas
TR-02-005-788,village,Aktoprak Köy.,TR-02-005,Merkez Bucağı,788,2013,2025,tuik_medas
TR-02-005-789,village,Aşağıazaplı Köy.,TR-02-005,Merkez Bucağı,789,2013,2025,tuik_medas
TR-02-005-790,village,Bağlarbaşı Köy.,TR-02-005,Merkez Bucağı,790,2013,2025,tuik_medas
TR-02-005-792,village,Çataltepe Köy.,TR-02-005,Merkez Bucağı,792,2013,2025,tuik_medas
TR-02-005-793,village,Hacılar Köy.,TR-02-005,Merkez Bucağı,793,2013,2025,tuik_medas
TR-02-005-794,village,Karabahşılı Köy.,TR-02-005,Merkez Bucağı,794,2013,2025,tuik_medas
TR-02-005-795,village,Karaburun Köy.,TR-02-005,Merkez Bucağı,795,2013,2025,tuik_medas
TR-02-005-796,village,Meydan Köy.,TR-02-005,Merkez Bucağı,796,2013,2025,tuik_medas
TR-02-005-797,village,Ozan Köy.,TR-02-005,Merkez Bucağı,797,2013,2025,tuik_medas
TR-02-005-798,village,Örenli Köy.,TR-02-005,Merkez Bucağı,798,2013,2025,tuik_medas
TR-02-005-799,village,Savran Köy.,TR-02-005,Merkez Bucağı,799,2013,2025,tuik_medas
TR-02-005-800,village,Yarbaşı Köy.,TR-02-005,Merkez Bucağı,800,2013,2025,tuik_medas
TR-02-005-801,village,Yeşilova Köy.,TR-02-005,Merkez Bucağı,801,2013,2025,tuik_medas
TR-02-005-802,village,Yukarıçöplü Köy.,TR-02-005,Merkez Bucağı,802,2013,2025,tuik_medas
TR-02-005-803,village,Yukarıkarakuyu Köy.,TR-02-005,Merkez Bucağı,803,2013,2025,tuik_medas
TR-02-005-805,village,Aşağıkarakuyu Köy.,TR-02-005,Merkez Bucağı,805,2013,2025,tuik_medas
TR-02-005-806,village,Aşağınasırlı Köy.,TR-02-005,Merkez Bucağı,806,2013,2025,tuik_medas
TR-02-005-807,village,Çatalağaç Köy.,TR-02-005,Merkez Bucağı,807,2013,2025,tuik_medas
TR-02-005-808,village,Çelikköy Köy.,TR-02-005,Merkez Bucağı,808,2013,2025,tuik_medas
TR-02-005-809,village,Gedikli Köy.,TR-02-005,Merkez Bucağı,809,2013,2025,tuik_medas
TR-02-005-810,village,Haydarlı Köy.,TR-02-005,Merkez Bucağı,810,2013,2025,tuik_medas
TR-02-005-811,village,Kösüklü Köy.,TR-02-005,Merkez Bucağı,811,2013,2025,tuik_medas
TR-02-005-812,village,Küçükören Köy.,TR-02-005,Merkez Bucağı,812,2013,2025,tuik_medas
TR-02-005-813,village,Yeniköy Köy.,TR-02-005,Merkez Bucağı,813,2013,2025,tuik_medas
TR-02-005-814,village,Yukarınasırlı Köy.,TR-02-005,Merkez Bucağı,814,2013,2025,tuik_medas
TR-02-005-816,village,Akçabel Köy.,TR-02-005,Merkez Bucağı,816,2013,2025,tuik_medas
TR-02-005-817,village,Cankara Köy.,TR-02-005,Merkez Bucağı,817,2013,2025,tuik_medas
TR-02-005-818,village,Hamzalar Köy.,TR-02-005,Merkez Bucağı,818,2013,2025,tuik_medas
TR-02-005-819,village,Yaylacık Köy.,TR-02-005,Merkez Bucağı,819,2013,2025,tuik_medas
TR-02-006-37664,village,Dikenli Köy.,TR-02-006,Merkez Bucağı,37664,2013,2025,tuik_medas
TR-02-006-37783,village,Karataş Köy.,TR-02-006,Merkez Bucağı,37783,2013,2025,tuik_medas
TR-02-006-37911,village,Narlıdere Köy.,TR-02-006,Merkez Bucağı,37911,2013,2025,tuik_medas
TR-02-006-37924,village,Işıktepe Köy.,TR-02-006,Merkez Bucağı,37924,2013,2025,tuik_medas
TR-02-006-46944,village,Akyıldız Köy.,TR-02-006,Merkez Bucağı,46944,2013,2025,tuik_medas
TR-02-006-49374,village,Turanlı Köy.,TR-02-006,Merkez Bucağı,49374,2014,2025,tuik_medas
TR-02-006-49400,village,Karaman Köy.,TR-02-006,Merkez Bucağı,49400,2015,2025,tuik_medas
TR-02-006-49402,village,Hamzalar Köy.,TR-02-006,Merkez Bucağı,49402,2015,2025,tuik_medas
TR-02-006-49404,village,Yenice Köy.,TR-02-006,Merkez Bucağı,49404,2015,2025,tuik_medas
TR-02-006-49414,village,Taşlıçay Köy.,TR-02-006,Merkez Bucağı,49414,2015,2025,tuik_medas
TR-02-006-49452,village,Büyükbejyan Köy.,TR-02-006,Merkez Bucağı,49452,2016,2025,tuik_medas
TR-02-006-821,village,Arılı Köy.,TR-02-006,Merkez Bucağı,821,2013,2025,tuik_medas
TR-02-006-822,village,Belenli Köy.,TR-02-006,Merkez Bucağı,822,2013,2025,tuik_medas
TR-02-006-823,village,Belören Köy.,TR-02-006,Merkez Bucağı,823,2013,2025,tuik_medas
TR-02-006-824,village,Boğazkaya Köy.,TR-02-006,Merkez Bucağı,824,2013,2025,tuik_medas
TR-02-006-825,village,Boztarla Köy.,TR-02-006,Merkez Bucağı,825,2013,2025,tuik_medas
TR-02-006-827,village,Büyükbey Köy.,TR-02-006,Merkez Bucağı,827,2013,2025,tuik_medas
TR-02-006-828,village,Çakıreşme Köy.,TR-02-006,Merkez Bucağı,828,2013,2025,tuik_medas
TR-02-006-829,village,Çaltılı Köy.,TR-02-006,Merkez Bucağı,829,2013,2025,tuik_medas
TR-02-006-830,village,Çataltepe Köy.,TR-02-006,Merkez Bucağı,830,2013,2025,tuik_medas
TR-02-006-831,village,Çaybaşı Köy.,TR-02-006,Merkez Bucağı,831,2013,2025,tuik_medas
TR-02-006-832,village,Çıralık Köy.,TR-02-006,Merkez Bucağı,832,2013,2025,tuik_medas
TR-02-006-833,village,Çukurtaş Köy.,TR-02-006,Merkez Bucağı,833,2013,2025,tuik_medas
TR-02-006-834,village,Dut Köy.,TR-02-006,Merkez Bucağı,834,2013,2025,tuik_medas
TR-02-006-835,village,Erikdere Köy.,TR-02-006,Merkez Bucağı,835,2013,2025,tuik_medas
TR-02-006-836,village,Fıstıklı Köy.,TR-02-006,Merkez Bucağı,836,2013,2025,tuik_medas
TR-02-006-837,village,Güzelçay Köy.,TR-02-006,Merkez Bucağı,837,2013,2025,tuik_medas
TR-02-006-838,village,Habipler Köy.,TR-02-006,Merkez Bucağı,838,2013,2025,tuik_medas
TR-02-006-839,village,Hacıyusuf Köy.,TR-02-006,Merkez Bucağı,839,2013,2025,tuik_medas
TR-02-006-840,village,Karacaören Köy.,TR-02-006,Merkez Bucağı,840,2013,2025,tuik_medas
TR-02-006-841,village,Kozağaç Köy.,TR-02-006,Merkez Bucağı,841,2013,2025,tuik_medas
TR-02-006-842,village,Köseler Köy.,TR-02-006,Merkez Bucağı,842,2013,2025,tuik_medas
TR-02-006-843,village,Mülk Köy.,TR-02-006,Merkez Bucağı,843,2013,2025,tuik_medas
TR-02-006-844,village,Narsırtı Köy.,TR-02-006,Merkez Bucağı,844,2013,2025,tuik_medas
TR-02-006-845,village,Ortanca Köy.,TR-02-006,Merkez Bucağı,845,2013,2025,tuik_medas
TR-02-006-846,village,Ovacık Köy.,TR-02-006,Merkez Bucağı,846,2013,2025,tuik_medas
TR-02-006-847,village,Salkımbağı Köy.,TR-02-006,Merkez Bucağı,847,2013,2025,tuik_medas
TR-02-006-848,village,Sarısu Köy.,TR-02-006,Merkez Bucağı,848,2013,2025,tuik_medas
TR-02-006-849,village,Şahintepe Köy.,TR-02-006,Merkez Bucağı,849,2013,2025,tuik_medas
TR-02-006-850,village,Taşlıca Köy.,TR-02-006,Merkez Bucağı,850,2013,2025,tuik_medas
TR-02-006-851,village,Yelkovan Köy.,TR-02-006,Merkez Bucağı,851,2013,2025,tuik_medas
TR-02-006-852,village,Zeytin Köy.,TR-02-006,Merkez Bucağı,852,2013,2025,tuik_medas
TR-02-006-853,village,Ziyaret Köy.,TR-02-006,Merkez Bucağı,853,2013,2025,tuik_medas
TR-02-006-854,village,İslamköy Köy.,TR-02-006,Merkez Bucağı,854,2013,2025,tuik_medas
TR-02-006-855,village,Susuz Köy.,TR-02-006,Merkez Bucağı,855,2013,2025,tuik_medas
TR-02-006-856,village,Şenköy Köy.,TR-02-006,Merkez Bucağı,856,2013,2025,tuik_medas
TR-02-006-858,village,Adalı Köy.,TR-02-006,Merkez Bucağı,858,2013,2025,tuik_medas
TR-02-006-859,village,Akalın Köy.,TR-02-006,Merkez Bucağı,859,2013,2025,tuik_medas
TR-02-006-860,village,Aktaş Köy.,TR-02-006,Merkez Bucağı,860,2013,2025,tuik_medas
TR-02-006-861,village,Beşikli Köy.,TR-02-006,Merkez Bucağı,861,2013,2025,tuik_medas
TR-02-006-862,village,Dardağan Köy.,TR-02-006,Merkez Bucağı,862,2013,2025,tuik_medas
TR-02-006-863,village,Eskitaş Köy.,TR-02-006,Merkez Bucağı,863,2013,2025,tuik_medas
TR-02-006-864,village,Elbeyi Köy.,TR-02-006,Merkez Bucağı,864,2013,2025,tuik_medas
TR-02-006-865,village,Geldibuldu Köy.,TR-02-006,Merkez Bucağı,865,2013,2025,tuik_medas
TR-02-006-866,village,Göçeri Köy.,TR-02-006,Merkez Bucağı,866,2013,2025,tuik_medas
TR-02-006-867,village,Güdülge Köy.,TR-02-006,Merkez Bucağı,867,2013,2025,tuik_medas
TR-02-006-868,village,Hasköy Köy.,TR-02-006,Merkez Bucağı,868,2013,2025,tuik_medas
TR-02-006-869,village,İkizce Köy.,TR-02-006,Merkez Bucağı,869,2013,2025,tuik_medas
TR-02-006-870,village,Menzil Köy.,TR-02-006,Merkez Bucağı,870,2013,2025,tuik_medas
TR-02-006-871,village,Oluklu Köy.,TR-02-006,Merkez Bucağı,871,2013,2025,tuik_medas
TR-02-006-872,village,Tuğlu Köy.,TR-02-006,Merkez Bucağı,872,2013,2025,tuik_medas
TR-02-006-873,village,Ulupınar Köy.,TR-02-006,Merkez Bucağı,873,2013,2025,tuik_medas
TR-02-006-874,village,Yenikuşak Köy.,TR-02-006,Merkez Bucağı,874,2013,2025,tuik_medas
TR-02-006-875,village,Cumhuriyet Köy.,TR-02-006,Merkez Bucağı,875,2013,2025,tuik_medas
TR-02-006-876,village,Çamlıca Köy.,TR-02-006,Merkez Bucağı,876,2013,2025,tuik_medas
TR-02-006-877,village,Yeşilkaya Köy.,TR-02-006,Merkez Bucağı,877,2013,2025,tuik_medas
TR-02-006-878,village,Damlacık Köy.,TR-02-006,Merkez Bucağı,878,2013,2025,tuik_medas
TR-02-006-879,village,Esendere Köy.,TR-02-006,Merkez Bucağı,879,2013,2025,tuik_medas
TR-02-006-880,village,Burmapınar Köy.,TR-02-006,Merkez Bucağı,880,2013,2025,tuik_medas
TR-02-006-881,village,Doluca Köy.,TR-02-006,Merkez Bucağı,881,2013,2025,tuik_medas
TR-02-006-882,village,Kayadibi Köy.,TR-02-006,Merkez Bucağı,882,2013,2025,tuik_medas
TR-02-006-883,village,Eski Kahta Köy.,TR-02-006,Merkez Bucağı,883,2013,2025,tuik_medas
TR-02-006-884,village,Koçtepe Köy.,TR-02-006,Merkez Bucağı,884,2013,2025,tuik_medas
TR-02-006-885,village,Sırakaya Köy.,TR-02-006,Merkez Bucağı,885,2013,2025,tuik_medas
TR-02-006-886,village,Teğmenli Köy.,TR-02-006,Merkez Bucağı,886,2013,2025,tuik_medas
TR-02-006-887,village,Yolaltı Köy.,TR-02-006,Merkez Bucağı,887,2013,2025,tuik_medas
TR-02-006-888,village,Bağözü Köy.,TR-02-006,Merkez Bucağı,888,2013,2025,tuik_medas
TR-02-006-889,village,Narince Köy.,TR-02-006,Merkez Bucağı,889,2013,2025,tuik_medas
TR-02-006-890,village,Akdoğan Köy.,TR-02-006,Merkez Bucağı,890,2013,2025,tuik_medas
TR-02-006-891,village,Akkavak Köy.,TR-02-006,Merkez Bucağı,891,2013,2025,tuik_medas
TR-02-006-892,village,Alidam Köy.,TR-02-006,Merkez Bucağı,892,2013,2025,tuik_medas
TR-02-006-893,village,Aydınpınar Köy.,TR-02-006,Merkez Bucağı,893,2013,2025,tuik_medas
TR-02-006-894,village,Bağbaşı Köy.,TR-02-006,Merkez Bucağı,894,2013,2025,tuik_medas
TR-02-006-895,village,Ballı Köy.,TR-02-006,Merkez Bucağı,895,2013,2025,tuik_medas
TR-02-006-896,village,Bostanlı Köy.,TR-02-006,Merkez Bucağı,896,2013,2025,tuik_medas
TR-02-006-897,village,Bozpınar Köy.,TR-02-006,Merkez Bucağı,897,2013,2025,tuik_medas
TR-02-006-898,village,Büyükbağ Köy.,TR-02-006,Merkez Bucağı,898,2013,2025,tuik_medas
TR-02-006-899,village,Çardak Köy.,TR-02-006,Merkez Bucağı,899,2013,2025,tuik_medas
TR-02-006-900,village,Dumlu Köy.,TR-02-006,Merkez Bucağı,900,2013,2025,tuik_medas
TR-02-006-901,village,Eceler Köy.,TR-02-006,Merkez Bucağı,901,2013,2025,tuik_medas
TR-02-006-902,village,Ekinci Köy.,TR-02-006,Merkez Bucağı,902,2013,2025,tuik_medas
TR-02-006-903,village,Erikli Köy.,TR-02-006,Merkez Bucağı,903,2013,2025,tuik_medas
TR-02-006-904,village,Gökçe Köy.,TR-02-006,Merkez Bucağı,904,2013,2025,tuik_medas
TR-02-006-905,village,Gölgeli Köy.,TR-02-006,Merkez Bucağı,905,2013,2025,tuik_medas
TR-02-006-906,village,Hasandiğin Köy.,TR-02-006,Merkez Bucağı,906,2013,2025,tuik_medas
TR-02-006-907,village,Karadut Köy.,TR-02-006,Merkez Bucağı,907,2013,2025,tuik_medas
TR-02-006-908,village,Kavaklı Köy.,TR-02-006,Merkez Bucağı,908,2013,2025,tuik_medas
TR-02-006-909,village,Sıraca Köy.,TR-02-006,Merkez Bucağı,909,2013,2025,tuik_medas
TR-02-006-910,village,Tütenocak Köy.,TR-02-006,Merkez Bucağı,910,2013,2025,tuik_medas
TR-02-006-911,village,Yapraklı Köy.,TR-02-006,Merkez Bucağı,911,2013,2025,tuik_medas
TR-02-006-912,village,Akkuş Köy.,TR-02-006,Merkez Bucağı,912,2013,2025,tuik_medas
TR-02-006-913,village,Teknecik Köy.,TR-02-006,Merkez Bucağı,913,2013,2025,tuik_medas
TR-02-007-915,village,Akdamar Köy.,TR-02-007,Merkez Bucağı,915,2013,2025,tuik_medas
TR-02-007-916,village,Bağarası Köy.,TR-02-007,Merkez Bucağı,916,2013,2025,tuik_medas
TR-02-007-917,village,Bayırlı Köy.,TR-02-007,Merkez Bucağı,917,2013,2025,tuik_medas
TR-02-007-918,village,Çiçek Köy.,TR-02-007,Merkez Bucağı,918,2013,2025,tuik_medas
TR-02-007-919,village,Doğanca Köy.,TR-02-007,Merkez Bucağı,919,2013,2025,tuik_medas
TR-02-007-920,village,Göltarla Köy.,TR-02-007,Merkez Bucağı,920,2013,2025,tuik_medas
TR-02-007-921,village,Gölpınar Köy.,TR-02-007,Merkez Bucağı,921,2013,2025,tuik_medas
TR-02-007-922,village,Kırmacık Köy.,TR-02-007,Merkez Bucağı,922,2013,2025,tuik_medas
TR-02-007-923,village,Kızılöz Köy.,TR-02-007,Merkez Bucağı,923,2013,2025,tuik_medas
TR-02-007-924,village,Kovanoluk Köy.,TR-02-007,Merkez Bucağı,924,2013,2025,tuik_medas
TR-02-007-925,village,Kuştepe Köy.,TR-02-007,Merkez Bucağı,925,2013,2025,tuik_medas
TR-02-007-926,village,Ovacık Köy.,TR-02-007,Merkez Bucağı,926,2013,2025,tuik_medas
TR-02-007-927,village,Taşkuyu Köy.,TR-02-007,Merkez Bucağı,927,2013,2025,tuik_medas
TR-02-007-928,village,Tepeönü Köy.,TR-02-007,Merkez Bucağı,928,2013,2025,tuik_medas
TR-02-007-929,village,Uzuntepe Köy.,TR-02-007,Merkez Bucağı,929,2013,2025,tuik_medas
TR-02-007-930,village,Yarımbağ Köy.,TR-02-007,Merkez Bucağı,930,2013,2025,tuik_medas
TR-02-008-932,village,Yarpuzlu Köy.,TR-02-008,Merkez Bucağı,932,2013,2025,tuik_medas
TR-02-008-933,village,Aksu Köy.,TR-02-008,Merkez Bucağı,933,2013,2025,tuik_medas
TR-02-008-934,village,Alancık Köy.,TR-02-008,Merkez Bucağı,934,2013,2025,tuik_medas
TR-02-008-935,village,Arıkonak Köy.,TR-02-008,Merkez Bucağı,935,2013,2025,tuik_medas
TR-02-008-936,village,Balkaya Köy.,TR-02-008,Merkez Bucağı,936,2013,2025,tuik_medas
TR-02-008-937,village,Çamdere Köy.,TR-02-008,Merkez Bucağı,937,2013,2025,tuik_medas
TR-02-008-938,village,Çat Köy.,TR-02-008,Merkez Bucağı,938,2013,2025,tuik_medas
TR-02-008-939,village,Çatbahçe Köy.,TR-02-008,Merkez Bucağı,939,2013,2025,tuik_medas
TR-02-008-940,village,Dilektepe Köy.,TR-02-008,Merkez Bucağı,940,2013,2025,tuik_medas
TR-02-008-941,village,Eskiköy Köy.,TR-02-008,Merkez Bucağı,941,2013,2025,tuik_medas
TR-02-008-942,village,Geçitli Köy.,TR-02-008,Merkez Bucağı,942,2013,2025,tuik_medas
TR-02-008-943,village,Hasanlı Köy.,TR-02-008,Merkez Bucağı,943,2013,2025,tuik_medas
TR-02-008-944,village,Hüseyinli Köy.,TR-02-008,Merkez Bucağı,944,2013,2025,tuik_medas
TR-02-008-946,village,Karaköse Köy.,TR-02-008,Merkez Bucağı,946,2013,2025,tuik_medas
TR-02-008-947,village,Pınarbaşı Köy.,TR-02-008,Merkez Bucağı,947,2013,2025,tuik_medas
TR-02-008-948,village,Narlı Köy.,TR-02-008,Merkez Bucağı,948,2013,2025,tuik_medas
TR-02-008-949,village,Sakız Köy.,TR-02-008,Merkez Bucağı,949,2013,2025,tuik_medas
TR-02-008-950,village,Serince Köy.,TR-02-008,Merkez Bucağı,950,2013,2025,tuik_medas
TR-02-008-951,village,Söğütlübahçe Köy.,TR-02-008,Merkez Bucağı,951,2013,2025,tuik_medas
TR-02-008-952,village,Subaşı Köy.,TR-02-008,Merkez Bucağı,952,2013,2025,tuik_medas
TR-02-008-953,village,Şahinbeyler Köy.,TR-02-008,Merkez Bucağı,953,2013,2025,tuik_medas
TR-02-008-954,village,Şahkolu Köy.,TR-02-008,Merkez Bucağı,954,2013,2025,tuik_medas
TR-02-008-955,village,Taşkale Köy.,TR-02-008,Merkez Bucağı,955,2013,2025,tuik_medas
TR-02-008-956,village,Uğurlu Köy.,TR-02-008,Merkez Bucağı,956,2013,2025,tuik_medas
TR-02-009-958,village,Akçatepe Köy.,TR-02-009,Merkez Bucağı,958,2013,2025,tuik_medas
TR-02-009-959,village,Boyundere Köy.,TR-02-009,Merkez Bucağı,959,2013,2025,tuik_medas
TR-02-009-960,village,Çiftlikköy Köy.,TR-02-009,Merkez Bucağı,960,2013,2025,tuik_medas
TR-02-009-961,village,Havutlu Köy.,TR-02-009,Merkez Bucağı,961,2013,2025,tuik_medas
TR-02-009-962,village,Kaşlıca Köy.,TR-02-009,Merkez Bucağı,962,2013,2025,tuik_medas
TR-02-009-963,village,Köseli Köy.,TR-02-009,Merkez Bucağı,963,2013,2025,tuik_medas
TR-02-009-964,village,Meryemuşağı Köy.,TR-02-009,Merkez Bucağı,964,2013,2025,tuik_medas
TR-02-009-965,village,Öğütlü Köy.,TR-02-009,Merkez Bucağı,965,2013,2025,tuik_medas
TR-02-009-966,village,Tepecik Köy.,TR-02-009,Merkez Bucağı,966,2013,2025,tuik_medas
TR-02-009-967,village,Yalankoz Köy.,TR-02-009,Merkez Bucağı,967,2013,2025,tuik_medas
TR-02-009-968,village,Yaylımlı Köy.,TR-02-009,Merkez Bucağı,968,2013,2025,tuik_medas
TR-02-009-969,village,Elçiler Köy.,TR-02-009,Merkez Bucağı,969,2013,2025,tuik_medas
TR-02-009-970,village,Yeşilyurt Köy.,TR-02-009,Merkez Bucağı,970,2013,2025,tuik_medas
TR-02-009-971,village,Ünlüce Köy.,TR-02-009,Merkez Bucağı,971,2013,2025,tuik_medas
TR-03-001-1000,village,Karaarslan Köy.,TR-03-001,Merkez Bucağı,1000,2013,2025,tuik_medas
TR-03-001-1002,village,Kızıldağ Köy.,TR-03-001,Merkez Bucağı,1002,2013,2025,tuik_medas
TR-03-001-1003,village,Kozluca Köy.,TR-03-001,Merkez Bucağı,1003,2013,2025,tuik_medas
TR-03-001-1004,village,Köprülü Köy.,TR-03-001,Merkez Bucağı,1004,2013,2025,tuik_medas
TR-03-001-1006,village,Küçükkalecik Köy.,TR-03-001,Merkez Bucağı,1006,2013,2025,tuik_medas
TR-03-001-1008,village,Olucak Köy.,TR-03-001,Merkez Bucağı,1008,2013,2025,tuik_medas
TR-03-001-1009,village,Omuzca Köy.,TR-03-001,Merkez Bucağı,1009,2013,2025,tuik_medas
TR-03-001-1010,village,Saadet Köy.,TR-03-001,Merkez Bucağı,1010,2013,2025,tuik_medas
TR-03-001-1013,village,Saraydüzü Köy.,TR-03-001,Merkez Bucağı,1013,2013,2025,tuik_medas
TR-03-001-1014,village,Sarık Köy.,TR-03-001,Merkez Bucağı,1014,2013,2025,tuik_medas
TR-03-001-1018,village,Yarımca Köy.,TR-03-001,Merkez Bucağı,1018,2013,2025,tuik_medas
TR-03-001-292805,village,Küçükçobanlı Köy.,TR-03-001,,292805,2023,2025,tuik_medas
TR-03-001-974,village,Alcalı Köy.,TR-03-001,Merkez Bucağı,974,2013,2025,tuik_medas
TR-03-001-975,village,Anıtkaya Köy.,TR-03-001,Merkez Bucağı,975,2013,2025,tuik_medas
TR-03-001-978,village,Bayramgazi Köy.,TR-03-001,Merkez Bucağı,978,2013,2025,tuik_medas
TR-03-001-979,village,Belkaracaören Köy.,TR-03-001,Merkez Bucağı,979,2013,2025,tuik_medas
TR-03-001-981,village,Bostanlı Köy.,TR-03-001,Merkez Bucağı,981,2013,2025,tuik_medas
TR-03-001-982,village,Halımoru Köy.,TR-03-001,Merkez Bucağı,982,2013,2025,tuik_medas
TR-03-001-983,village,Burhaniye Köy.,TR-03-001,Merkez Bucağı,983,2013,2025,tuik_medas
TR-03-001-986,village,Çavdarlı Köy.,TR-03-001,Merkez Bucağı,986,2013,2025,tuik_medas
TR-03-001-990,village,Değirmendere Köy.,TR-03-001,Merkez Bucağı,990,2013,2025,tuik_medas
TR-03-001-996,village,Gözsüzlü Köy.,TR-03-001,Merkez Bucağı,996,2013,2025,tuik_medas
TR-03-001-999,village,Kaplanlı Köy.,TR-03-001,Merkez Bucağı,999,2013,2025,tuik_medas
TR-03-002-1020,village,Akkeçili Köy.,TR-03-002,Merkez Bucağı,1020,2013,2025,tuik_medas
TR-03-002-1021,village,Akkoyunlu Köy.,TR-03-002,Merkez Bucağı,1021,2013,2025,tuik_medas
TR-03-002-1022,village,Akpınar Köy.,TR-03-002,Merkez Bucağı,1022,2013,2025,tuik_medas
TR-03-002-1023,village,Beltarla Köy.,TR-03-002,Merkez Bucağı,1023,2013,2025,tuik_medas
TR-03-002-1024,village,Çevlik Köy.,TR-03-002,Merkez Bucağı,1024,2013,2025,tuik_medas
TR-03-002-1025,village,Çığrı Köy.,TR-03-002,Merkez Bucağı,1025,2013,2025,tuik_medas
TR-03-002-1026,village,Ekinlik Köy.,TR-03-002,Merkez Bucağı,1026,2013,2025,tuik_medas
TR-03-002-1027,village,Hırkaköy Köy.,TR-03-002,Merkez Bucağı,1027,2013,2025,tuik_medas
TR-03-002-1028,village,Küllüce Köy.,TR-03-002,Merkez Bucağı,1028,2013,2025,tuik_medas
TR-03-002-1029,village,Ovacık Köy.,TR-03-002,Merkez Bucağı,1029,2013,2025,tuik_medas
TR-03-002-1030,village,Sarıköy Köy.,TR-03-002,Merkez Bucağı,1030,2013,2025,tuik_medas
TR-03-002-1031,village,Yaka Köy.,TR-03-002,Merkez Bucağı,1031,2013,2025,tuik_medas
TR-03-002-1032,village,Yassıören Köy.,TR-03-002,Merkez Bucağı,1032,2013,2025,tuik_medas
TR-03-002-1033,village,Yukarıbeltarla Köy.,TR-03-002,Merkez Bucağı,1033,2013,2025,tuik_medas
TR-03-003-1035,village,Akpınar Köy.,TR-03-003,Merkez Bucağı,1035,2013,2025,tuik_medas
TR-03-003-1036,village,Aşağıçaybelen Köy.,TR-03-003,Merkez Bucağı,1036,2013,2025,tuik_medas
TR-03-003-1037,village,Çukurkuyu Köy.,TR-03-003,Merkez Bucağı,1037,2013,2025,tuik_medas
TR-03-003-1038,village,Derbent Köy.,TR-03-003,Merkez Bucağı,1038,2013,2025,tuik_medas
TR-03-003-1039,village,Eskigömü Köy.,TR-03-003,Merkez Bucağı,1039,2013,2025,tuik_medas
TR-03-003-1040,village,İmrallı Köy.,TR-03-003,Merkez Bucağı,1040,2013,2025,tuik_medas
TR-03-003-1041,village,İnpınar Köy.,TR-03-003,Merkez Bucağı,1041,2013,2025,tuik_medas
TR-03-003-1042,village,Kuzören Köy.,TR-03-003,Merkez Bucağı,1042,2013,2025,tuik_medas
TR-03-003-1043,village,Mallıca Köy.,TR-03-003,Merkez Bucağı,1043,2013,2025,tuik_medas
TR-03-003-1044,village,Muratkoru Köy.,TR-03-003,Merkez Bucağı,1044,2013,2025,tuik_medas
TR-03-003-1045,village,Sağırlı Köy.,TR-03-003,Merkez Bucağı,1045,2013,2025,tuik_medas
TR-03-003-1046,village,Yukarıçaybelen Köy.,TR-03-003,Merkez Bucağı,1046,2013,2025,tuik_medas
TR-03-004-1048,village,Büyükkarabağ Köy.,TR-03-004,Merkez Bucağı,1048,2013,2025,tuik_medas
TR-03-004-1049,village,Derekarabağ Köy.,TR-03-004,Merkez Bucağı,1049,2013,2025,tuik_medas
